Number,Frame #,isReplay,Camera Angle,Condensed Views,isRace,,Connor,Eric,Brendon,JD,,,,,,,,
0000218300,frame_218300,FALSE,,,TRUE,,,,,,,,,,,,,
0000218350,frame_218350,FALSE,,,TRUE,,,,,,,,,,,,,
0000218400,frame_218400,FALSE,,,TRUE,,,,,,,,,,,,,
0000218450,frame_218450,FALSE,,,TRUE,,,,,,,,,,,,,
0000218500,frame_218500,FALSE,,,TRUE,,,,,,,,,,,,,
0000218550,frame_218550,FALSE,,,TRUE,,,,,,,,,,,,,
0000218600,frame_218600,FALSE,,,TRUE,,,,,,,,,,,,,
0000218650,frame_218650,FALSE,,,TRUE,,,,,,,,,,,,,
0000218700,frame_218700,FALSE,,,TRUE,,,,,,,,,,,,,
0000218750,frame_218750,FALSE,,,TRUE,,,,,,,,,,,,,
0000218800,frame_218800,FALSE,,,TRUE,,,,,,,,,,,,,
0000218850,frame_218850,FALSE,,,TRUE,,,,,,,,,,,,,
0000218900,frame_218900,FALSE,,,TRUE,,,,,,,,,,,,,
0000218950,frame_218950,FALSE,,,TRUE,,,,,,,,,,,,,
0000219000,frame_219000,FALSE,,,TRUE,,,,,,,,,,,,,
0000219050,frame_219050,FALSE,,,TRUE,,,,,,,,,,,,,
0000219100,frame_219100,FALSE,,,TRUE,,,,,,,,,,,,,
0000219150,frame_219150,FALSE,,,TRUE,,,,,,,,,,,,,
0000219200,frame_219200,FALSE,,,TRUE,,,,,,,,,,,,,
0000219250,frame_219250,FALSE,,,TRUE,,,,,,,,,,,,,
0000219300,frame_219300,FALSE,,,TRUE,,,,,,,,,,,,,
0000219350,frame_219350,FALSE,,,TRUE,,,,,,,,,,,,,
0000219400,frame_219400,FALSE,,,TRUE,,,,,,,,,,,,,
0000219450,frame_219450,FALSE,,,TRUE,,,,,,,,,,,,,
0000219500,frame_219500,FALSE,,,TRUE,,,,,,,,,,,,,
0000219550,frame_219550,FALSE,,,TRUE,,,,,,,,,,,,,
0000219600,frame_219600,FALSE,,,TRUE,,,,,,,,,,,,,
0000219650,frame_219650,FALSE,,,TRUE,,,,,,,,,,,,,
0000219700,frame_219700,FALSE,,,TRUE,,,,,,,,,,,,,
0000219750,frame_219750,FALSE,,,TRUE,,,,,,,,,,,,,
0000219800,frame_219800,FALSE,,,TRUE,,,,,,,,,,,,,
0000219850,frame_219850,FALSE,,,TRUE,,,,,,,,,,,,,
0000219900,frame_219900,FALSE,,,TRUE,,,,,,,,,,,,,
0000219950,frame_219950,FALSE,,,TRUE,,,,,,,,,,,,,
0000220000,frame_220000,FALSE,,,TRUE,,,,,,,,,,,,,
0000220050,frame_220050,FALSE,,,TRUE,,,,,,,,,,,,,
0000220100,frame_220100,FALSE,,,TRUE,,,,,,,,,,,,,
0000220150,frame_220150,FALSE,,,TRUE,,,,,,,,,,,,,
0000220200,frame_220200,FALSE,,,TRUE,,,,,,,,,,,,,
0000220250,frame_220250,FALSE,,,TRUE,,,,,,,,,,,,,
0000220300,frame_220300,FALSE,,,TRUE,,,,,,,,,,,,,
0000220350,frame_220350,FALSE,,,TRUE,,,,,,,,,,,,,
0000220400,frame_220400,FALSE,,,TRUE,,,,,,,,,,,,,
0000220450,frame_220450,FALSE,,,TRUE,,,,,,,,,,,,,
0000220500,frame_220500,FALSE,,,TRUE,,,,,,,,,,,,,
0000220550,frame_220550,FALSE,,,TRUE,,,,,,,,,,,,,
0000220600,frame_220600,FALSE,,,TRUE,,,,,,,,,,,,,
0000220650,frame_220650,FALSE,,,TRUE,,,,,,,,,,,,,
0000220700,frame_220700,FALSE,,,TRUE,,,,,,,,,,,,,
0000220750,frame_220750,FALSE,,,TRUE,,,,,,,,,,,,,
0000220800,frame_220800,FALSE,,,TRUE,,,,,,,,,,,,,
0000220850,frame_220850,FALSE,,,TRUE,,,,,,,,,,,,,
0000220900,frame_220900,FALSE,,,TRUE,,,,,,,,,,,,,
0000220950,frame_220950,FALSE,,,TRUE,,,,,,,,,,,,,
0000221000,frame_221000,FALSE,,,TRUE,,,,,,,,,,,,,
0000221050,frame_221050,FALSE,,,TRUE,,,,,,,,,,,,,
0000221100,frame_221100,FALSE,,,TRUE,,,,,,,,,,,,,
0000221150,frame_221150,FALSE,,,TRUE,,,,,,,,,,,,,
0000221200,frame_221200,FALSE,,,TRUE,,,,,,,,,,,,,
0000221250,frame_221250,FALSE,,,TRUE,,,,,,,,,,,,,
0000221300,frame_221300,FALSE,,,TRUE,,,,,,,,,,,,,
0000221350,frame_221350,FALSE,,,TRUE,,,,,,,,,,,,,
0000221400,frame_221400,FALSE,,,TRUE,,,,,,,,,,,,,
0000221450,frame_221450,FALSE,,,TRUE,,,,,,,,,,,,,
0000221500,frame_221500,FALSE,,,TRUE,,,,,,,,,,,,,
0000221550,frame_221550,FALSE,,,TRUE,,,,,,,,,,,,,
0000221600,frame_221600,FALSE,,,TRUE,,,,,,,,,,,,,
0000221650,frame_221650,FALSE,,,TRUE,,,,,,,,,,,,,
0000221700,frame_221700,FALSE,,,TRUE,,,,,,,,,,,,,
0000221750,frame_221750,FALSE,,,TRUE,,,,,,,,,,,,,
0000221800,frame_221800,FALSE,,,TRUE,,,,,,,,,,,,,
0000221850,frame_221850,FALSE,,,TRUE,,,,,,,,,,,,,
0000221900,frame_221900,FALSE,,,TRUE,,,,,,,,,,,,,
0000221950,frame_221950,FALSE,,,TRUE,,,,,,,,,,,,,
0000222000,frame_222000,FALSE,,,TRUE,,,,,,,,,,,,,
0000222050,frame_222050,FALSE,,,TRUE,,,,,,,,,,,,,
0000222100,frame_222100,FALSE,,,TRUE,,,,,,,,,,,,,
0000222150,frame_222150,FALSE,,,TRUE,,,,,,,,,,,,,
0000222200,frame_222200,FALSE,,,TRUE,,,,,,,,,,,,,
0000222250,frame_222250,FALSE,,,TRUE,,,,,,,,,,,,,
0000222300,frame_222300,FALSE,,,TRUE,,,,,,,,,,,,,
0000222350,frame_222350,FALSE,,,TRUE,,,,,,,,,,,,,
0000222400,frame_222400,FALSE,,,TRUE,,,,,,,,,,,,,
0000222450,frame_222450,FALSE,,,TRUE,,,,,,,,,,,,,
0000222500,frame_222500,FALSE,,,TRUE,,,,,,,,,,,,,
0000222550,frame_222550,FALSE,,,TRUE,,,,,,,,,,,,,
0000222600,frame_222600,FALSE,,,TRUE,,,,,,,,,,,,,
0000222650,frame_222650,FALSE,,,TRUE,,,,,,,,,,,,,
0000222700,frame_222700,FALSE,,,TRUE,,,,,,,,,,,,,
0000222750,frame_222750,FALSE,,,TRUE,,,,,,,,,,,,,
0000222800,frame_222800,FALSE,,,TRUE,,,,,,,,,,,,,
0000222850,frame_222850,FALSE,,,TRUE,,,,,,,,,,,,,
0000222900,frame_222900,FALSE,,,TRUE,,,,,,,,,,,,,
0000222950,frame_222950,FALSE,,,TRUE,,,,,,,,,,,,,
0000223000,frame_223000,FALSE,,,TRUE,,,,,,,,,,,,,
0000223050,frame_223050,FALSE,,,TRUE,,,,,,,,,,,,,
0000223100,frame_223100,FALSE,,,TRUE,,,,,,,,,,,,,
0000223150,frame_223150,FALSE,,,TRUE,,,,,,,,,,,,,
0000223200,frame_223200,FALSE,,,TRUE,,,,,,,,,,,,,
0000223250,frame_223250,FALSE,,,TRUE,,,,,,,,,,,,,
0000223300,frame_223300,FALSE,,,TRUE,,,,,,,,,,,,,
0000223350,frame_223350,FALSE,,,TRUE,,,,,,,,,,,,,
0000223400,frame_223400,FALSE,,,TRUE,,,,,,,,,,,,,
0000223450,frame_223450,FALSE,,,TRUE,,,,,,,,,,,,,
0000223500,frame_223500,FALSE,,,TRUE,,,,,,,,,,,,,
0000223550,frame_223550,FALSE,,,TRUE,,,,,,,,,,,,,
0000223600,frame_223600,FALSE,,,TRUE,,,,,,,,,,,,,
0000223650,frame_223650,FALSE,,,TRUE,,,,,,,,,,,,,
0000223700,frame_223700,FALSE,,,TRUE,,,,,,,,,,,,,
0000223750,frame_223750,FALSE,,,TRUE,,,,,,,,,,,,,
0000223800,frame_223800,FALSE,,,TRUE,,,,,,,,,,,,,
0000223850,frame_223850,FALSE,,,TRUE,,,,,,,,,,,,,
0000223900,frame_223900,FALSE,,,TRUE,,,,,,,,,,,,,
0000223950,frame_223950,FALSE,,,TRUE,,,,,,,,,,,,,
0000224000,frame_224000,FALSE,,,TRUE,,,,,,,,,,,,,
0000224050,frame_224050,FALSE,,,TRUE,,,,,,,,,,,,,
0000224100,frame_224100,FALSE,,,TRUE,,,,,,,,,,,,,
0000224150,frame_224150,FALSE,,,TRUE,,,,,,,,,,,,,
0000224200,frame_224200,FALSE,,,TRUE,,,,,,,,,,,,,
0000224250,frame_224250,FALSE,,,TRUE,,,,,,,,,,,,,
0000224300,frame_224300,FALSE,,,TRUE,,,,,,,,,,,,,
0000224350,frame_224350,FALSE,,,TRUE,,,,,,,,,,,,,
0000224400,frame_224400,FALSE,,,TRUE,,,,,,,,,,,,,
0000224450,frame_224450,FALSE,,,TRUE,,,,,,,,,,,,,
0000224500,frame_224500,FALSE,,,TRUE,,,,,,,,,,,,,
0000224550,frame_224550,FALSE,,,TRUE,,,,,,,,,,,,,
0000224600,frame_224600,FALSE,,,TRUE,,,,,,,,,,,,,
0000224650,frame_224650,FALSE,,,TRUE,,,,,,,,,,,,,
0000224700,frame_224700,FALSE,,,TRUE,,,,,,,,,,,,,
0000224750,frame_224750,FALSE,,,TRUE,,,,,,,,,,,,,
0000224800,frame_224800,FALSE,,,TRUE,,,,,,,,,,,,,
0000224850,frame_224850,FALSE,,,TRUE,,,,,,,,,,,,,
0000224900,frame_224900,FALSE,,,TRUE,,,,,,,,,,,,,
0000224950,frame_224950,FALSE,,,FALSE,,,,,,,,,,,,,
0000225000,frame_225000,FALSE,,,FALSE,,,,,,,,,,,,,
0000225050,frame_225050,FALSE,,,FALSE,,,,,,,,,,,,,
0000225100,frame_225100,FALSE,,,FALSE,,,,,,,,,,,,,
0000225150,frame_225150,FALSE,,,FALSE,,,,,,,,,,,,,
0000225200,frame_225200,FALSE,,,FALSE,,,,,,,,,,,,,
0000225250,frame_225250,FALSE,,,FALSE,,,,,,,,,,,,,
0000225300,frame_225300,FALSE,,,FALSE,,,,,,,,,,,,,
0000225350,frame_225350,FALSE,,,FALSE,,,,,,,,,,,,,
0000225400,frame_225400,FALSE,,,FALSE,,,,,,,,,,,,,
0000225450,frame_225450,FALSE,,,FALSE,,,,,,,,,,,,,
0000225500,frame_225500,FALSE,,,FALSE,,,,,,,,,,,,,
0000225550,frame_225550,FALSE,,,FALSE,,,,,,,,,,,,,
0000225600,frame_225600,FALSE,,,FALSE,,,,,,,,,,,,,
0000225650,frame_225650,FALSE,,,FALSE,,,,,,,,,,,,,
0000225700,frame_225700,FALSE,,,FALSE,,,,,,,,,,,,,
0000225750,frame_225750,FALSE,,,FALSE,,,,,,,,,,,,,
0000225800,frame_225800,FALSE,,,FALSE,,,,,,,,,,,,,
0000225850,frame_225850,FALSE,,,FALSE,,,,,,,,,,,,,
0000225900,frame_225900,FALSE,,,FALSE,,,,,,,,,,,,,
0000225950,frame_225950,FALSE,,,FALSE,,,,,,,,,,,,,
0000226000,frame_226000,FALSE,,,FALSE,,,,,,,,,,,,,
0000226050,frame_226050,FALSE,,,FALSE,,,,,,,,,,,,,
0000226100,frame_226100,FALSE,,,FALSE,,,,,,,,,,,,,
0000226150,frame_226150,FALSE,,,FALSE,,,,,,,,,,,,,
0000226200,frame_226200,FALSE,,,FALSE,,,,,,,,,,,,,
0000226250,frame_226250,FALSE,,,FALSE,,,,,,,,,,,,,
0000226300,frame_226300,FALSE,,,FALSE,,,,,,,,,,,,,
0000226350,frame_226350,FALSE,,,FALSE,,,,,,,,,,,,,
0000226400,frame_226400,FALSE,,,FALSE,,,,,,,,,,,,,
0000226450,frame_226450,FALSE,,,FALSE,,,,,,,,,,,,,
0000226500,frame_226500,FALSE,,,FALSE,,,,,,,,,,,,,
0000226550,frame_226550,FALSE,,,FALSE,,,,,,,,,,,,,
0000226600,frame_226600,FALSE,,,FALSE,,,,,,,,,,,,,
0000226650,frame_226650,FALSE,,,FALSE,,,,,,,,,,,,,
0000226700,frame_226700,FALSE,,,FALSE,,,,,,,,,,,,,
0000226750,frame_226750,FALSE,,,FALSE,,,,,,,,,,,,,
0000226800,frame_226800,FALSE,,,FALSE,,,,,,,,,,,,,
0000226850,frame_226850,FALSE,,,FALSE,,,,,,,,,,,,,
0000226900,frame_226900,FALSE,,,FALSE,,,,,,,,,,,,,
0000226950,frame_226950,FALSE,,,FALSE,,,,,,,,,,,,,
0000227000,frame_227000,FALSE,,,FALSE,,,,,,,,,,,,,
0000227050,frame_227050,FALSE,,,FALSE,,,,,,,,,,,,,
0000227100,frame_227100,FALSE,,,FALSE,,,,,,,,,,,,,
0000227150,frame_227150,FALSE,,,FALSE,,,,,,,,,,,,,
0000227200,frame_227200,FALSE,,,FALSE,,,,,,,,,,,,,
0000227250,frame_227250,FALSE,,,FALSE,,,,,,,,,,,,,
0000227300,frame_227300,FALSE,,,FALSE,,,,,,,,,,,,,
0000227350,frame_227350,FALSE,,,FALSE,,,,,,,,,,,,,
0000227400,frame_227400,FALSE,,,FALSE,,,,,,,,,,,,,
0000227450,frame_227450,FALSE,,,FALSE,,,,,,,,,,,,,
0000227500,frame_227500,FALSE,,,FALSE,,,,,,,,,,,,,
0000227550,frame_227550,FALSE,,,FALSE,,,,,,,,,,,,,
0000227600,frame_227600,FALSE,,,FALSE,,,,,,,,,,,,,
0000227650,frame_227650,FALSE,,,FALSE,,,,,,,,,,,,,
0000227700,frame_227700,FALSE,,,FALSE,,,,,,,,,,,,,
0000227750,frame_227750,FALSE,,,FALSE,,,,,,,,,,,,,
0000227800,frame_227800,FALSE,,,FALSE,,,,,,,,,,,,,
0000227850,frame_227850,FALSE,,,FALSE,,,,,,,,,,,,,
0000227900,frame_227900,FALSE,,,FALSE,,,,,,,,,,,,,
0000227950,frame_227950,FALSE,,,FALSE,,,,,,,,,,,,,
0000228000,frame_228000,FALSE,,,FALSE,,,,,,,,,,,,,
0000228050,frame_228050,FALSE,,,FALSE,,,,,,,,,,,,,
0000228100,frame_228100,FALSE,,,FALSE,,,,,,,,,,,,,
0000228150,frame_228150,FALSE,,,FALSE,,,,,,,,,,,,,
0000228200,frame_228200,FALSE,,,FALSE,,,,,,,,,,,,,
0000228250,frame_228250,FALSE,,,FALSE,,,,,,,,,,,,,
0000228300,frame_228300,FALSE,,,FALSE,,,,,,,,,,,,,
0000228350,frame_228350,FALSE,,,FALSE,,,,,,,,,,,,,
0000228400,frame_228400,FALSE,,,FALSE,,,,,,,,,,,,,
0000228450,frame_228450,FALSE,,,FALSE,,,,,,,,,,,,,
0000228500,frame_228500,FALSE,,,FALSE,,,,,,,,,,,,,
0000228550,frame_228550,FALSE,,,FALSE,,,,,,,,,,,,,
0000228600,frame_228600,FALSE,,,FALSE,,,,,,,,,,,,,
0000228650,frame_228650,FALSE,,,FALSE,,,,,,,,,,,,,
0000228700,frame_228700,FALSE,,,FALSE,,,,,,,,,,,,,
0000228750,frame_228750,FALSE,,,FALSE,,,,,,,,,,,,,
0000228800,frame_228800,FALSE,,,FALSE,,,,,,,,,,,,,
0000228850,frame_228850,FALSE,,,FALSE,,,,,,,,,,,,,
0000228900,frame_228900,FALSE,,,FALSE,,,,,,,,,,,,,
0000228950,frame_228950,FALSE,,,FALSE,,,,,,,,,,,,,
0000229000,frame_229000,FALSE,,,FALSE,,,,,,,,,,,,,
0000229050,frame_229050,FALSE,,,FALSE,,,,,,,,,,,,,
0000229100,frame_229100,FALSE,,,FALSE,,,,,,,,,,,,,
0000229150,frame_229150,FALSE,,,FALSE,,,,,,,,,,,,,
0000229200,frame_229200,FALSE,,,FALSE,,,,,,,,,,,,,
0000229250,frame_229250,FALSE,,,FALSE,,,,,,,,,,,,,
0000229300,frame_229300,FALSE,,,FALSE,,,,,,,,,,,,,
0000229350,frame_229350,FALSE,,,FALSE,,,,,,,,,,,,,
0000229400,frame_229400,FALSE,,,FALSE,,,,,,,,,,,,,
0000229450,frame_229450,FALSE,,,FALSE,,,,,,,,,,,,,
0000229500,frame_229500,FALSE,,,FALSE,,,,,,,,,,,,,
0000229550,frame_229550,FALSE,,,FALSE,,,,,,,,,,,,,
0000229600,frame_229600,FALSE,,,FALSE,,,,,,,,,,,,,
0000229650,frame_229650,FALSE,,,FALSE,,,,,,,,,,,,,
0000229700,frame_229700,FALSE,,,FALSE,,,,,,,,,,,,,
0000229750,frame_229750,FALSE,,,FALSE,,,,,,,,,,,,,
0000229800,frame_229800,FALSE,,,FALSE,,,,,,,,,,,,,
0000229850,frame_229850,FALSE,,,FALSE,,,,,,,,,,,,,
0000229900,frame_229900,FALSE,,,FALSE,,,,,,,,,,,,,
0000229950,frame_229950,FALSE,,,FALSE,,,,,,,,,,,,,
0000230000,frame_230000,FALSE,,,FALSE,,,,,,,,,,,,,
0000230050,frame_230050,FALSE,,,FALSE,,,,,,,,,,,,,
0000230100,frame_230100,FALSE,,,FALSE,,,,,,,,,,,,,
0000230150,frame_230150,FALSE,,,FALSE,,,,,,,,,,,,,
0000230200,frame_230200,FALSE,,,FALSE,,,,,,,,,,,,,
0000230250,frame_230250,FALSE,,,FALSE,,,,,,,,,,,,,
0000230300,frame_230300,FALSE,,,FALSE,,,,,,,,,,,,,
0000230350,frame_230350,FALSE,,,FALSE,,,,,,,,,,,,,
0000230400,frame_230400,FALSE,,,FALSE,,,,,,,,,,,,,
0000230450,frame_230450,FALSE,,,FALSE,,,,,,,,,,,,,
0000230500,frame_230500,FALSE,,,FALSE,,,,,,,,,,,,,
0000230550,frame_230550,FALSE,,,FALSE,,,,,,,,,,,,,
0000230600,frame_230600,FALSE,,,FALSE,,,,,,,,,,,,,
0000230650,frame_230650,FALSE,,,FALSE,,,,,,,,,,,,,
0000230700,frame_230700,FALSE,,,FALSE,,,,,,,,,,,,,
0000230750,frame_230750,FALSE,,,FALSE,,,,,,,,,,,,,
0000230800,frame_230800,FALSE,,,FALSE,,,,,,,,,,,,,
0000230850,frame_230850,FALSE,,,FALSE,,,,,,,,,,,,,
0000230900,frame_230900,FALSE,,,FALSE,,,,,,,,,,,,,
0000230950,frame_230950,FALSE,,,FALSE,,,,,,,,,,,,,
0000231000,frame_231000,FALSE,,,FALSE,,,,,,,,,,,,,
0000231050,frame_231050,FALSE,,,FALSE,,,,,,,,,,,,,
0000231100,frame_231100,FALSE,,,FALSE,,,,,,,,,,,,,
0000231150,frame_231150,FALSE,,,FALSE,,,,,,,,,,,,,
0000231200,frame_231200,FALSE,,,FALSE,,,,,,,,,,,,,
0000231250,frame_231250,FALSE,,,FALSE,,,,,,,,,,,,,
0000231300,frame_231300,FALSE,,,FALSE,,,,,,,,,,,,,
0000231350,frame_231350,FALSE,,,FALSE,,,,,,,,,,,,,
0000231400,frame_231400,FALSE,,,FALSE,,,,,,,,,,,,,
0000231450,frame_231450,FALSE,,,FALSE,,,,,,,,,,,,,
0000231500,frame_231500,FALSE,,,FALSE,,,,,,,,,,,,,
0000231550,frame_231550,FALSE,,,FALSE,,,,,,,,,,,,,
0000231600,frame_231600,FALSE,,,FALSE,,,,,,,,,,,,,
0000231650,frame_231650,FALSE,,,FALSE,,,,,,,,,,,,,
0000231700,frame_231700,FALSE,,,FALSE,,,,,,,,,,,,,
0000231750,frame_231750,FALSE,,,FALSE,,,,,,,,,,,,,
0000231800,frame_231800,FALSE,,,FALSE,,,,,,,,,,,,,
0000231850,frame_231850,FALSE,,,FALSE,,,,,,,,,,,,,
0000231900,frame_231900,FALSE,,,FALSE,,,,,,,,,,,,,
0000231950,frame_231950,FALSE,,,FALSE,,,,,,,,,,,,,
0000232000,frame_232000,FALSE,,,FALSE,,,,,,,,,,,,,
0000232050,frame_232050,FALSE,,,FALSE,,,,,,,,,,,,,
0000232100,frame_232100,FALSE,,,FALSE,,,,,,,,,,,,,
0000232150,frame_232150,FALSE,,,FALSE,,,,,,,,,,,,,
0000232200,frame_232200,FALSE,,,FALSE,,,,,,,,,,,,,
0000232250,frame_232250,FALSE,,,FALSE,,,,,,,,,,,,,
0000232300,frame_232300,FALSE,,,FALSE,,,,,,,,,,,,,
0000232350,frame_232350,FALSE,,,FALSE,,,,,,,,,,,,,
0000232400,frame_232400,FALSE,,,FALSE,,,,,,,,,,,,,
0000232450,frame_232450,FALSE,,,FALSE,,,,,,,,,,,,,
0000232500,frame_232500,FALSE,,,FALSE,,,,,,,,,,,,,
0000232550,frame_232550,FALSE,,,FALSE,,,,,,,,,,,,,
0000232600,frame_232600,FALSE,,,FALSE,,,,,,,,,,,,,
0000232650,frame_232650,FALSE,,,FALSE,,,,,,,,,,,,,
0000232700,frame_232700,FALSE,,,FALSE,,,,,,,,,,,,,
0000232750,frame_232750,FALSE,,,FALSE,,,,,,,,,,,,,
0000232800,frame_232800,FALSE,,,FALSE,,,,,,,,,,,,,
0000232850,frame_232850,FALSE,,,FALSE,,,,,,,,,,,,,
0000232900,frame_232900,FALSE,,,FALSE,,,,,,,,,,,,,
0000232950,frame_232950,FALSE,,,FALSE,,,,,,,,,,,,,
0000233000,frame_233000,FALSE,,,FALSE,,,,,,,,,,,,,
0000233050,frame_233050,FALSE,,,FALSE,,,,,,,,,,,,,
0000233100,frame_233100,FALSE,,,FALSE,,,,,,,,,,,,,
0000233150,frame_233150,FALSE,,,FALSE,,,,,,,,,,,,,
0000233200,frame_233200,FALSE,,,FALSE,,,,,,,,,,,,,
0000233250,frame_233250,FALSE,,,FALSE,,,,,,,,,,,,,
0000233300,frame_233300,FALSE,,,FALSE,,,,,,,,,,,,,
0000233350,frame_233350,FALSE,,,FALSE,,,,,,,,,,,,,
0000233400,frame_233400,FALSE,,,FALSE,,,,,,,,,,,,,
0000233450,frame_233450,FALSE,,,FALSE,,,,,,,,,,,,,
0000233500,frame_233500,FALSE,,,FALSE,,,,,,,,,,,,,
0000233550,frame_233550,FALSE,,,FALSE,,,,,,,,,,,,,
0000233600,frame_233600,FALSE,,,FALSE,,,,,,,,,,,,,
0000233650,frame_233650,FALSE,,,FALSE,,,,,,,,,,,,,
0000233700,frame_233700,FALSE,,,FALSE,,,,,,,,,,,,,
0000233750,frame_233750,FALSE,,,FALSE,,,,,,,,,,,,,
0000233800,frame_233800,FALSE,,,FALSE,,,,,,,,,,,,,
0000233850,frame_233850,FALSE,,,FALSE,,,,,,,,,,,,,
0000233900,frame_233900,FALSE,,,FALSE,,,,,,,,,,,,,
0000233950,frame_233950,FALSE,,,FALSE,,,,,,,,,,,,,
0000234000,frame_234000,FALSE,,,FALSE,,,,,,,,,,,,,
0000234050,frame_234050,FALSE,,,FALSE,,,,,,,,,,,,,
0000234100,frame_234100,FALSE,,,FALSE,,,,,,,,,,,,,
0000234150,frame_234150,FALSE,,,FALSE,,,,,,,,,,,,,
0000234200,frame_234200,FALSE,,,FALSE,,,,,,,,,,,,,
0000234250,frame_234250,FALSE,,,FALSE,,,,,,,,,,,,,
0000234300,frame_234300,FALSE,,,FALSE,,,,,,,,,,,,,
0000234350,frame_234350,FALSE,,,FALSE,,,,,,,,,,,,,
0000234400,frame_234400,FALSE,,,FALSE,,,,,,,,,,,,,
0000234450,frame_234450,FALSE,,,FALSE,,,,,,,,,,,,,
0000234500,frame_234500,FALSE,,,FALSE,,,,,,,,,,,,,
0000234550,frame_234550,FALSE,,,FALSE,,,,,,,,,,,,,
0000234600,frame_234600,FALSE,,,FALSE,,,,,,,,,,,,,
0000234650,frame_234650,FALSE,,,FALSE,,,,,,,,,,,,,
0000234700,frame_234700,FALSE,,,FALSE,,,,,,,,,,,,,
0000234750,frame_234750,FALSE,,,FALSE,,,,,,,,,,,,,
0000234800,frame_234800,FALSE,,,FALSE,,,,,,,,,,,,,
0000234850,frame_234850,FALSE,,,FALSE,,,,,,,,,,,,,
0000234900,frame_234900,FALSE,,,FALSE,,,,,,,,,,,,,
0000234950,frame_234950,FALSE,,,FALSE,,,,,,,,,,,,,
0000235000,frame_235000,FALSE,,,FALSE,,,,,,,,,,,,,
0000235050,frame_235050,FALSE,,,FALSE,,,,,,,,,,,,,
0000235100,frame_235100,FALSE,,,FALSE,,,,,,,,,,,,,
0000235150,frame_235150,FALSE,,,FALSE,,,,,,,,,,,,,
0000235200,frame_235200,FALSE,,,FALSE,,,,,,,,,,,,,
0000235250,frame_235250,FALSE,,,FALSE,,,,,,,,,,,,,
0000235300,frame_235300,FALSE,,,FALSE,,,,,,,,,,,,,
0000235350,frame_235350,FALSE,,,FALSE,,,,,,,,,,,,,
0000235400,frame_235400,FALSE,,,FALSE,,,,,,,,,,,,,
0000235450,frame_235450,FALSE,,,FALSE,,,,,,,,,,,,,
0000235500,frame_235500,FALSE,,,FALSE,,,,,,,,,,,,,
0000235550,frame_235550,FALSE,,,FALSE,,,,,,,,,,,,,
0000235600,frame_235600,FALSE,,,FALSE,,,,,,,,,,,,,
0000235650,frame_235650,FALSE,,,FALSE,,,,,,,,,,,,,
0000235700,frame_235700,FALSE,,,FALSE,,,,,,,,,,,,,
0000235750,frame_235750,FALSE,,,FALSE,,,,,,,,,,,,,
0000235800,frame_235800,FALSE,,,FALSE,,,,,,,,,,,,,
0000235850,frame_235850,FALSE,,,FALSE,,,,,,,,,,,,,
0000235900,frame_235900,FALSE,,,FALSE,,,,,,,,,,,,,
0000235950,frame_235950,FALSE,,,FALSE,,,,,,,,,,,,,
0000236000,frame_236000,FALSE,,,FALSE,,,,,,,,,,,,,
0000236050,frame_236050,FALSE,,,FALSE,,,,,,,,,,,,,
0000236100,frame_236100,FALSE,,,FALSE,,,,,,,,,,,,,
0000236150,frame_236150,FALSE,,,FALSE,,,,,,,,,,,,,
0000236200,frame_236200,FALSE,,,FALSE,,,,,,,,,,,,,
0000236250,frame_236250,FALSE,,,FALSE,,,,,,,,,,,,,
0000236300,frame_236300,FALSE,,,FALSE,,,,,,,,,,,,,
0000236350,frame_236350,FALSE,,,FALSE,,,,,,,,,,,,,
0000236400,frame_236400,FALSE,,,FALSE,,,,,,,,,,,,,
0000236450,frame_236450,FALSE,,,FALSE,,,,,,,,,,,,,
0000236500,frame_236500,FALSE,,,FALSE,,,,,,,,,,,,,
0000236550,frame_236550,FALSE,,,FALSE,,,,,,,,,,,,,
0000236600,frame_236600,FALSE,,,FALSE,,,,,,,,,,,,,
0000236650,frame_236650,FALSE,,,FALSE,,,,,,,,,,,,,
0000236700,frame_236700,FALSE,,,FALSE,,,,,,,,,,,,,
0000236750,frame_236750,FALSE,,,FALSE,,,,,,,,,,,,,
0000236800,frame_236800,FALSE,,,FALSE,,,,,,,,,,,,,
0000236850,frame_236850,FALSE,,,FALSE,,,,,,,,,,,,,
0000236900,frame_236900,FALSE,,,FALSE,,,,,,,,,,,,,
0000236950,frame_236950,FALSE,,,FALSE,,,,,,,,,,,,,
0000237000,frame_237000,FALSE,,,FALSE,,,,,,,,,,,,,
0000237050,frame_237050,FALSE,,,FALSE,,,,,,,,,,,,,
0000237100,frame_237100,FALSE,,,FALSE,,,,,,,,,,,,,
0000237150,frame_237150,FALSE,,,FALSE,,,,,,,,,,,,,
0000237200,frame_237200,FALSE,,,FALSE,,,,,,,,,,,,,
0000237250,frame_237250,FALSE,,,FALSE,,,,,,,,,,,,,
0000237300,frame_237300,FALSE,,,FALSE,,,,,,,,,,,,,
0000237350,frame_237350,FALSE,,,FALSE,,,,,,,,,,,,,
0000237400,frame_237400,FALSE,,,FALSE,,,,,,,,,,,,,
0000237450,frame_237450,FALSE,,,FALSE,,,,,,,,,,,,,
0000237500,frame_237500,FALSE,,,FALSE,,,,,,,,,,,,,
0000237550,frame_237550,FALSE,,,FALSE,,,,,,,,,,,,,
0000237600,frame_237600,FALSE,,,FALSE,,,,,,,,,,,,,
